season_id,match_id,date,city,venue,floodlit,match_title,team1,team2,toss_winner,toss_decision,team1_score,team1_wickets,team1_overs,team2_score,team2_wickets,team2_overs,team1_captain,team2_captain,team1_players,team2_players,winner,result_type,win_margin,player_of_match,umpire1,umpire2,tv_umpire,reserve_umpire,match_referee
1,20,2012-02-22T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chittagong",day,21st Match,Sylhet Royals,Dhaka Gladiators,Dhaka Gladiators,Bowl,128.0,7.0,20.0,132.0,2.0,12.5,Imrul Kayes,Mashrafe Mortaza,"['Kamran Akmal', 'Imrul Kayes', 'Sohail Tanvir', 'Peter Trego', 'Scott Styris', 'Naeem Islam', 'Shuvagata Hom', 'Noor Hossain', 'Brad Hogg', 'Nadif Chowdhury', 'Nabil Samad']","['Imran Nazir', 'Mohammad Ashraful', 'Azhar Mahmood', 'Darren Stevens', 'Kieron Pollard', 'Mehrab Hossain jnr', 'Anamul Haque', 'Elias Sunny', 'Mashrafe Mortaza', 'Naved-ul-Hasan', 'Mosharraf Hossain']",Dhaka Gladiators,Wickets,8.0,Azhar Mahmood,David Orchard,Sharfuddoula,Enamul Haque,Gazi Sohel,Raqibul Hasan
1,21,2012-02-22T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chittagong",night,22nd Match,Khulna Royal Bengals,Barisal Burners,Khulna Royal Bengals,Bat,161.0,7.0,20.0,162.0,6.0,19.3,Shakib Al Hasan,Brad Hodge,"['Shivnarine Chanderpaul', 'Herschelle Gibbs', 'Dwayne Smith', 'Shakib Al Hasan', 'Nasir Hossain', 'Andre Russell', ""Niall O'Brien"", 'Marshall Ayub', 'Nazmul Hossain Milon', 'Dolar Mahmud', 'Abdur Razzak']","['Ahmed Shehzad', 'Brad Hodge', 'Phil Mustard', 'Mohammad Mithun', 'Mominul Haque', 'Rameez Raja', 'Farhad Hossain', 'Kabir Ali', 'Sohrawordi Shuvo', 'Al-Amin Hossain', 'Nazmul Islam']",Barisal Burners,Wickets,4.0,Mominul Haque,Enamul Haque,Jeremy Lloyds,Sharfuddoula,Gazi Sohel,Mike Procter
1,22,2012-02-24T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,23rd Match,Chittagong Kings,Dhaka Gladiators,Dhaka Gladiators,Bowl,120.0,6.0,20.0,107.0,9.0,20.0,Mahmudullah,Mashrafe Mortaza,"['Nasir Jamshed', 'Jahurul Islam', 'Jason Roy', 'Dwayne Bravo', 'Mahmudullah', 'Shamsur Rahman', 'Ziaur Rahman', 'Kevon Cooper', 'Arafat Sunny', 'Sunzamul Islam', 'Enamul Haque jnr']","['Alexei Kervezee', 'Mohammad Ashraful', 'Azhar Mahmood', 'Darren Stevens', 'Mehrab Hossain jnr', 'Kieron Pollard', 'Anamul Haque', 'Dhiman Ghosh', 'Naved-ul-Hasan', 'Mashrafe Mortaza', 'Elias Sunny']",Chittagong Kings,Runs,13.0,Dwayne Bravo,David Orchard,Nadir Shah,Anisur Rahman,Mahfuzur Rahman,Raqibul Hasan
1,23,2012-02-24T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,24th Match,Duronto Rajshahi,Sylhet Royals,Sylhet Royals,Bowl,124.0,9.0,20.0,125.0,1.0,16.3,,Alok Kapali,"['Shahzaib Hasan', 'Zunaed Siddique', 'Marlon Samuels', 'Mushfiqur Rahim', 'Khalid Latif', 'Abdul Razzaq', 'Sabbir Rahman', 'Muktar Ali', 'Mohammad Sami', 'Monir Hossain', 'Saqlain Sajib']","['Kamran Akmal', 'Peter Trego', 'Tom Maynard', 'Scott Styris', 'Shuvagata Hom', 'Sohail Tanvir', 'Nadif Chowdhury', 'Nabil Samad', 'Noor Hossain', 'Alok Kapali', 'Abul Hasan']",Sylhet Royals,Wickets,9.0,Sohail Tanvir,Anisur Rahman,Jeremy Lloyds,Nadir Shah,Mahfuzur Rahman,Raqibul Hasan
1,24,2012-02-25T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,25th Match,Barisal Burners,Dhaka Gladiators,Dhaka Gladiators,Bowl,156.0,6.0,20.0,160.0,5.0,18.2,Brad Hodge,Mashrafe Mortaza,"['Brad Hodge', 'Ahmed Shehzad', 'Phil Mustard', 'Mohammad Mithun', 'Rameez Raja', 'Kabir Ali', 'Mominul Haque', 'Farhad Hossain', 'Nazmul Islam', 'Sohrawordi Shuvo', 'Al-Amin Hossain']","['Imran Nazir', 'Mohammad Ashraful', 'Aftab Ahmed', 'Azhar Mahmood', 'Darren Stevens', 'Kieron Pollard', 'Anamul Haque', 'Naved-ul-Hasan', 'Nazmul Hossain', 'Mashrafe Mortaza', 'Elias Sunny']",Dhaka Gladiators,Wickets,5.0,Imran Nazir,Jeremy Lloyds,Nadir Shah,Masudur Rahman,Tanvir Ahmed,Mike Procter
1,25,2012-02-25T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,26th Match,Sylhet Royals,Chittagong Kings,Chittagong Kings,Bowl,165.0,3.0,20.0,130.0,8.0,20.0,Alok Kapali,Mahmudullah,"['Kamran Akmal', 'Peter Trego', 'Tom Maynard', 'Scott Styris', 'Alok Kapali', 'Shuvagata Hom', 'Naeem Islam', 'Sohail Tanvir', 'Nabil Samad', 'Abul Hasan', 'Noor Hossain']","['Nasir Jamshed', 'Jahurul Islam', 'Jason Roy', 'Brendan Taylor', 'Dwayne Bravo', 'Mahmudullah', 'Ziaur Rahman', 'Farhad Reza', 'Kevon Cooper', 'Arafat Sunny', 'Enamul Haque jnr']",Sylhet Royals,Runs,35.0,Peter Trego,David Orchard,Masudur Rahman,Nadir Shah,Tanvir Ahmed,Mike Procter
1,26,2012-02-26T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,27th Match,Khulna Royal Bengals,Duronto Rajshahi,Khulna Royal Bengals,Bat,106.0,10.0,18.5,110.0,2.0,14.1,Shakib Al Hasan,,"['Herschelle Gibbs', 'Sanath Jayasuriya', ""Niall O'Brien"", 'Dwayne Smith', 'Shakib Al Hasan', 'Nasir Hossain', 'Nazmul Hossain Milon', 'Andre Adams', 'Saghir Hossain', 'Abdur Razzak', 'Shafiul Islam']","['Shahzaib Hasan', 'Zunaed Siddique', 'Marlon Samuels', 'Sean Ervine', 'Abdul Razzaq', 'Mushfiqur Rahim', 'Sabbir Rahman', 'Mohammad Sami', 'Saqlain Sajib', 'Monir Hossain', 'Taijul Islam']",Duronto Rajshahi,Wickets,8.0,Sean Ervine,David Orchard,Nadir Shah,Gazi Sohel,Mahfuzur Rahman,Raqibul Hasan
1,27,2012-02-26T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,28th Match,Chittagong Kings,Barisal Burners,Barisal Burners,Bowl,150.0,9.0,20.0,151.0,5.0,15.0,Mahmudullah,Brad Hodge,"['Jason Roy', 'Ziaur Rahman', 'Brendan Taylor', 'Nasir Jamshed', 'Dwayne Bravo', 'Mahmudullah', 'Jahurul Islam', 'Farhad Reza', 'Kevon Cooper', 'Arafat Sunny', 'Enamul Haque jnr']","['Ahmed Shehzad', 'Brad Hodge', 'Phil Mustard', 'Mohammad Mithun', 'Mominul Haque', 'Farhad Hossain', 'Yasir Arafat', 'Sohrawordi Shuvo', 'Nazmul Islam', 'Al-Amin Hossain', 'Kabir Ali']",Barisal Burners,Wickets,5.0,Brad Hodge,Gazi Sohel,Jeremy Lloyds,Nadir Shah,Mahfuzur Rahman,Raqibul Hasan
1,28,2012-02-27T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,29th Match,Dhaka Gladiators,Duronto Rajshahi,Dhaka Gladiators,Bat,116.0,10.0,18.2,120.0,7.0,19.3,Mashrafe Mortaza,,"['Imran Nazir', 'Nazimuddin', 'Azhar Mahmood', 'Darren Stevens', 'Kieron Pollard', 'Mohammad Ashraful', 'Anamul Haque', 'Mehrab Hossain jnr', 'Mashrafe Mortaza', 'Naved-ul-Hasan', 'Elias Sunny']","['Shahzaib Hasan', 'Zunaed Siddique', 'Marlon Samuels', 'Sean Ervine', 'Mushfiqur Rahim', 'Sabbir Rahman', 'Rizwan Cheema', 'Soumya Sarkar', 'Mohammad Sami', 'Taijul Islam', 'Saqlain Sajib']",Duronto Rajshahi,Wickets,3.0,Mohammad Sami,Mahfuzur Rahman,Nadir Shah,Anisur Rahman,Masudur Rahman,Mike Procter
1,29,2012-02-27T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,30th Match,Khulna Royal Bengals,Sylhet Royals,Sylhet Royals,Bowl,186.0,2.0,20.0,117.0,10.0,16.0,Shakib Al Hasan,Alok Kapali,"['Shivnarine Chanderpaul', 'Herschelle Gibbs', 'Dwayne Smith', 'Shakib Al Hasan', 'Sanath Jayasuriya', ""Niall O'Brien"", 'Nasir Hossain', 'Nazmul Hossain Milon', 'Shahadat Hossain', 'Shafiul Islam', 'Abdur Razzak']","['Kamran Akmal', 'Peter Trego', 'Tom Maynard', 'Alok Kapali', 'Scott Styris', 'Shuvagata Hom', 'Naeem Islam', 'Sohail Tanvir', 'Noor Hossain', 'Abul Hasan', 'Nabil Samad']",Khulna Royal Bengals,Runs,69.0,,David Orchard,Tanvir Ahmed,Masudur Rahman,Anisur Rahman,Mike Procter
1,30,2012-02-28T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,1st semi-final,Duronto Rajshahi,Barisal Burners,Barisal Burners,Bowl,184.0,6.0,20.0,189.0,2.0,16.0,,Brad Hodge,"['Shahzaib Hasan', 'Zunaed Siddique', 'Marlon Samuels', 'Sean Ervine', 'Mushfiqur Rahim', 'Abdul Razzaq', 'Sabbir Rahman', 'Mohammad Sami', 'Monir Hossain', 'Taijul Islam', 'Saqlain Sajib']","['Ahmed Shehzad', 'Brad Hodge', 'Phil Mustard', 'Nazmul Islam', 'Mominul Haque', 'Alauddin Babu', 'Sohrawordi Shuvo', 'Mohammad Mithun', 'Farhad Hossain', 'Yasir Arafat', 'Kabir Ali']",Barisal Burners,Wickets,8.0,Ahmed Shehzad,David Orchard,Sharfuddoula,Enamul Haque,Gazi Sohel,Mike Procter
1,31,2012-02-28T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,2nd semi-final,Dhaka Gladiators,Khulna Royal Bengals,Dhaka Gladiators,Bat,191.0,4.0,20.0,182.0,7.0,20.0,Mashrafe Mortaza,Shakib Al Hasan,"['Imran Nazir', 'Awais Zia', 'Nazimuddin', 'Azhar Mahmood', 'Mohammad Ashraful', 'Shahid Afridi', 'Mashrafe Mortaza', 'Dhiman Ghosh', 'Anamul Haque', 'Elias Sunny', 'Saeed Ajmal']","['Shivnarine Chanderpaul', 'Herschelle Gibbs', 'Mohammad Hafeez', 'Dwayne Smith', 'Shakib Al Hasan', 'Nasir Hossain', 'Hammad Azam', 'Nazmul Hossain Milon', 'Abdur Razzak', 'Shahadat Hossain', 'Saghir Hossain']",Dhaka Gladiators,Runs,9.0,Azhar Mahmood,Enamul Haque,Nadir Shah,Sharfuddoula,Gazi Sohel,Raqibul Hasan
1,32,2012-02-29T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,Final,Barisal Burners,Dhaka Gladiators,Dhaka Gladiators,Bowl,140.0,7.0,20.0,144.0,2.0,15.4,Brad Hodge,Mashrafe Mortaza,"['Ahmed Shehzad', 'Brad Hodge', 'Phil Mustard', 'Mohammad Mithun', 'Mominul Haque', 'Farhad Hossain', 'Yasir Arafat', 'Kabir Ali', 'Alauddin Babu', 'Sohrawordi Shuvo', 'Nazmul Islam']","['Imran Nazir', 'Nazimuddin', 'Anamul Haque', 'Azhar Mahmood', 'Elias Sunny', 'Mashrafe Mortaza', 'Mohammad Ashraful', 'Naved-ul-Hasan', 'Dhiman Ghosh', 'Saeed Ajmal', 'Shahid Afridi']",Dhaka Gladiators,Wickets,8.0,Imran Nazir,David Orchard,Enamul Haque,Sharfuddoula,Masudur Rahman,Mike Procter
2,33,2013-01-18T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,1st Match,Dhaka Gladiators,Khulna Royal Bengals,Dhaka Gladiators,Bat,204.0,4.0,20.0,142.0,8.0,20.0,Mashrafe Mortaza,Shahriar Nafees,"['Josh Cobb', 'Mohammad Ashraful', 'Anamul Haque', 'Owais Shah', 'Shakib Al Hasan', 'Kaushal Lokuarachchi', 'Darren Stevens', 'Chris Liddle', 'Soumya Sarkar', 'Mashrafe Mortaza', 'Mosharraf Hossain']","['Nazimuddin', 'Riki Wessels', 'Shahriar Nafees', 'Mohammad Mithun', 'Mizanur Rahman', 'Farhad Reza', 'Asif Ahmed', 'Dolar Mahmud', 'Sunzamul Islam', 'Shahadat Hossain', 'Nabil Samad']",Dhaka Gladiators,Runs,62.0,Owais Shah,Masudur Rahman,Richard Illingworth,Anisur Rahman,Mahfuzur Rahman,Raqibul Hasan
2,34,2013-01-18T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,2nd Match,Sylhet Royals,Barisal Burners,Barisal Burners,Bowl,175.0,7.0,20.0,142.0,9.0,20.0,,Alok Kapali,"['Hamilton Masakadza', 'Paul Stirling', 'Mominul Haque', 'Mushfiqur Rahim', 'Mohammad Nabi', 'Elton Chigumbura', 'Nazmul Hossain Milon', 'Sohag Gazi', 'Sohrawordi Shuvo', 'Nazmul Hossain', 'Bishawnath Halder']","['Alok Kapali', 'Phil Mustard', 'Shuvagata Hom', 'Azhar Mahmood', 'Sabbir Rahman', 'Mahmudul Hasan', 'Jubair Ahmed', 'Kabir Ali', 'Elias Sunny', 'Shafiul Islam', 'Nazmul Islam']",Sylhet Royals,Runs,33.0,Paul Stirling,Anisur Rahman,Jeremy Lloyds,Masudur Rahman,Mahfuzur Rahman,Mike Procter
2,35,2013-01-19T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,3rd Match,Duronto Rajshahi,Chittagong Kings,Duronto Rajshahi,Bat,99.0,9.0,20.0,97.0,10.0,19.3,Tamim Iqbal,Mahmudullah,"['Tamim Iqbal', 'Jahurul Islam', 'Moeen Ali', 'Sean Ervine', 'Ziaur Rahman', 'Farhad Hossain', 'Abul Hasan', 'Muktar Ali', 'Naeem Islam jnr', 'Taijul Islam', 'Monir Hossain']","['Brendan Taylor', 'Jason Roy', 'Ravi Bopara', 'Mahmudullah', 'Mehrab Hossain jnr', 'Naeem Islam', 'Jacob Oram', 'Marshall Ayub', 'Arafat Sunny', 'Enamul Haque jnr', 'Shaun Tait']",Duronto Rajshahi,Runs,2.0,Sean Ervine,Jeremy Lloyds,Mahfuzur Rahman,Tanvir Ahmed,Akteruzzaman,Mike Procter
2,36,2013-01-19T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,4th Match,Dhaka Gladiators,Rangpur Riders,Dhaka Gladiators,Bat,202.0,5.0,20.0,167.0,4.0,20.0,Mashrafe Mortaza,Abdur Razzak,"['Luke Wright', 'Mohammad Ashraful', 'Anamul Haque', 'Shakib Al Hasan', 'Owais Shah', 'Josh Cobb', 'Soumya Sarkar', 'Mosharraf Hossain', 'Mashrafe Mortaza', 'Chris Liddle', 'Kaushal Lokuarachchi']","['Imrul Kayes', 'Mehedi Maruf', ""Niall O'Brien"", ""Kevin O'Brien"", 'Nasir Hossain', 'Shamsur Rahman', 'Mohammad Sharif', 'Amit Kumar', 'Tapash Baisya', 'Abdur Razzak', 'Dhiman Ghosh']",Dhaka Gladiators,Runs,35.0,Mohammad Ashraful,Masudur Rahman,Tanvir Ahmed,Gazi Sohel,Mahfuzur Rahman,Mike Procter
2,37,2013-01-20T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,5th Match,Khulna Royal Bengals,Barisal Burners,Khulna Royal Bengals,Bat,142.0,8.0,20.0,146.0,2.0,18.3,Shahriar Nafees,Brad Hodge,"['Nazimuddin', 'Shahriar Nafees', 'Daniel Harris', 'Riki Wessels', 'Lou Vincent', 'Samiullah Shinwari', 'Farhad Reza', 'Dolar Mahmud', 'Sunzamul Islam', 'Shapoor Zadran', 'Nabil Samad']","['Phil Mustard', 'Brad Hodge', 'Joe Denly', 'Azhar Mahmood', 'Shuvagata Hom', 'Elias Sunny', 'Shafiul Islam', 'Alok Kapali', 'Kabir Ali', 'Sabbir Rahman', 'Nazmul Islam']",Barisal Burners,Wickets,8.0,Brad Hodge,Anisur Rahman,Richard Illingworth,Masudur Rahman,Mahfuzur Rahman,Raqibul Hasan
2,38,2013-01-20T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,6th Match,Duronto Rajshahi,Sylhet Royals,Duronto Rajshahi,Bat,147.0,8.0,20.0,150.0,6.0,19.1,Tamim Iqbal,,"['Tamim Iqbal', 'Muktar Ali', 'Moeen Ali', 'Jahurul Islam', 'Ziaur Rahman', 'Sean Ervine', 'Farhad Hossain', 'Abul Hasan', 'Naeem Islam jnr', 'Taijul Islam', 'Monir Hossain']","['Mominul Haque', 'Paul Stirling', 'Mushfiqur Rahim', 'Hamilton Masakadza', 'Mohammad Nabi', 'Sohrawordi Shuvo', 'Nazmul Hossain Milon', 'Elton Chigumbura', 'Sohag Gazi', 'Nadif Chowdhury', 'Dirk Nannes']",Sylhet Royals,Wickets,4.0,Elton Chigumbura,Jeremy Lloyds,Tanvir Ahmed,Gazi Sohel,Akteruzzaman,Raqibul Hasan
2,39,2013-01-22T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",day,7th Match,Chittagong Kings,Rangpur Riders,Chittagong Kings,Bat,132.0,5.0,20.0,135.0,4.0,19.3,Mahmudullah,Abdur Razzak,"['Jason Roy', 'Naeem Islam', 'Mehrab Hossain jnr', 'Mahmudullah', 'Brendan Taylor', 'Jacob Oram', 'Ravi Bopara', 'Nurul Hasan', 'Shaun Tait', 'Arafat Sunny', 'Enamul Haque jnr']","['Shamsur Rahman', 'Imrul Kayes', ""Niall O'Brien"", ""Kevin O'Brien"", 'Nasir Hossain', 'Dimitri Mascarenhas', 'Fidel Edwards', 'Amit Kumar', 'Abdur Razzak', 'Taposh Ghosh', 'Dhiman Ghosh']",Rangpur Riders,Wickets,6.0,Nasir Hossain,Anisur Rahman,Richard Illingworth,Gazi Sohel,Mahfuzur Rahman,Mike Procter
2,40,2013-01-22T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",night,8th Match,Dhaka Gladiators,Duronto Rajshahi,Dhaka Gladiators,Bat,156.0,8.0,20.0,143.0,3.0,20.0,Mashrafe Mortaza,,"['Luke Wright', 'Mohammad Ashraful', 'Shakib Al Hasan', 'Owais Shah', 'Anamul Haque', 'Josh Cobb', 'Soumya Sarkar', 'Mashrafe Mortaza', 'Kaushal Lokuarachchi', 'Alfonso Thomas', 'Mosharraf Hossain']","['Tamim Iqbal', 'Charles Coventry', 'Jahurul Islam', 'Simon Katich', 'Ziaur Rahman', 'Naeem Islam jnr', 'Taijul Islam', 'Monir Hossain', 'Ben Edmondson', 'Moeen Ali', 'Sean Ervine']",Dhaka Gladiators,Runs,13.0,Shakib Al Hasan,Gazi Sohel,Masudur Rahman,Tanvir Ahmed,Anisur Rahman,Mike Procter
2,41,2013-01-23T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",day,9th Match,Rangpur Riders,Barisal Burners,Rangpur Riders,Bat,174.0,4.0,20.0,167.0,8.0,20.0,Abdur Razzak,Brad Hodge,"['Imrul Kayes', 'Shamsur Rahman', 'Nasir Hossain', ""Niall O'Brien"", 'Cameron Borgas', ""Kevin O'Brien"", 'Amit Kumar', 'Fidel Edwards', 'Taposh Ghosh', 'Abdur Razzak', 'Dimitri Mascarenhas']","['Phil Mustard', 'Brad Hodge', 'Joe Denly', 'Alok Kapali', 'Azhar Mahmood', 'Sabbir Rahman', 'Kabir Ali', 'Shuvagata Hom', 'Elias Sunny', 'Nazmul Islam', 'Shafiul Islam']",Rangpur Riders,Runs,7.0,Shamsur Rahman,Mahfuzur Rahman,Richard Illingworth,Anisur Rahman,Masudur Rahman,Akhtar Ahmad
2,42,2013-01-23T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",night,10th Match,Khulna Royal Bengals,Sylhet Royals,Khulna Royal Bengals,Bat,145.0,7.0,20.0,146.0,4.0,16.2,Shahriar Nafees,,"['Lou Vincent', 'Shahriar Nafees', 'Travis Birt', 'Daniel Harris', 'Riki Wessels', 'Mohammad Mithun', 'Asif Ahmed', 'Farhad Reza', 'Sunzamul Islam', 'Nabil Samad', 'Shapoor Zadran']","['Hamilton Masakadza', 'Paul Stirling', 'Mominul Haque', 'Mushfiqur Rahim', 'Mohammad Nabi', 'Elton Chigumbura', 'Nazmul Hossain Milon', 'Sohrawordi Shuvo', 'Sohag Gazi', 'Bishawnath Halder', 'Dirk Nannes']",Sylhet Royals,Wickets,6.0,Hamilton Masakadza,Anisur Rahman,Mahfuzur Rahman,Tanvir Ahmed,Gazi Sohel,Akhtar Ahmad
2,43,2013-01-24T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",day,11th Match,Chittagong Kings,Barisal Burners,Barisal Burners,Bowl,129.0,7.0,20.0,108.0,9.0,20.0,Mahmudullah,Brad Hodge,"['Naeem Islam', 'Ravi Bopara', 'Brendan Taylor', 'Mahmudullah', 'Ryan ten Doeschate', 'Jacob Oram', 'Kevon Cooper', 'Nurul Hasan', 'Mehrab Hossain jnr', 'Arafat Sunny', 'Enamul Haque jnr']","['Phil Mustard', 'Brad Hodge', 'Joe Denly', 'Azhar Mahmood', 'Alok Kapali', 'Sabbir Rahman', 'Kabir Ali', 'Shuvagata Hom', 'Elias Sunny', 'Shafiul Islam', 'Nazmul Islam']",Chittagong Kings,Runs,21.0,Ravi Bopara,Gazi Sohel,Richard Illingworth,Anisur Rahman,Mahfuzur Rahman,Mike Procter
2,44,2013-01-24T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",night,12th Match,Khulna Royal Bengals,Duronto Rajshahi,Duronto Rajshahi,Bowl,197.0,0.0,20.0,129.0,10.0,18.3,Shahriar Nafees,,"['Lou Vincent', 'Shahriar Nafees', 'Travis Birt', 'Daniel Harris', 'Riki Wessels', 'Nazimuddin', 'Farhad Reza', 'Sunzamul Islam', 'Nabil Samad', 'Shapoor Zadran', 'Asif Ahmed']","['Tamim Iqbal', 'Charles Coventry', 'Jahurul Islam', 'Simon Katich', 'Ziaur Rahman', 'Sean Ervine', 'Moeen Ali', 'Taijul Islam', 'Naeem Islam jnr', 'Ben Edmondson', 'Monir Hossain']",Khulna Royal Bengals,Runs,68.0,Shahriar Nafees,Anisur Rahman,Tanvir Ahmed,Gazi Sohel,Masudur Rahman,Mike Procter
2,45,2013-01-25T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",day,13th Match,Dhaka Gladiators,Sylhet Royals,Dhaka Gladiators,Bat,152.0,8.0,20.0,157.0,3.0,18.4,Mashrafe Mortaza,,"['Luke Wright', 'Mohammad Ashraful', 'Anamul Haque', 'Owais Shah', 'Shakib Al Hasan', 'Josh Cobb', 'Darren Stevens', 'Mashrafe Mortaza', 'Alfonso Thomas', 'Mosharraf Hossain', 'Saqlain Sajib']","['Hamilton Masakadza', 'Paul Stirling', 'Mominul Haque', 'Mushfiqur Rahim', 'Nazmul Hossain Milon', 'Elton Chigumbura', 'Mohammad Nabi', 'Nadif Chowdhury', 'Sohag Gazi', 'Bishawnath Halder', 'Dirk Nannes']",Sylhet Royals,Wickets,7.0,Mushfiqur Rahim,Mahfuzur Rahman,Richard Illingworth,Gazi Sohel,Tanvir Ahmed,Akhtar Ahmad
2,46,2013-01-25T00:00:00.000Z,Khulna,"Sheikh Abu Naser Stadium, Khulna",night,14th Match,Khulna Royal Bengals,Rangpur Riders,Khulna Royal Bengals,Bat,150.0,7.0,20.0,141.0,7.0,20.0,Shahriar Nafees,Abdur Razzak,"['Lou Vincent', 'Shahriar Nafees', 'Riki Wessels', 'Travis Birt', 'Nazimuddin', 'Daniel Harris', 'Farhad Reza', 'Asif Ahmed', 'Shapoor Zadran', 'Nabil Samad', 'Sunzamul Islam']","['Imrul Kayes', 'Shamsur Rahman', 'Danza Hyatt', ""Niall O'Brien"", 'Nasir Hossain', 'Cameron Borgas', 'Dimitri Mascarenhas', 'Abdur Razzak', 'Mohammad Sharif', 'Fidel Edwards', 'Amit Kumar']",Khulna Royal Bengals,Runs,9.0,Daniel Harris,Mahfuzur Rahman,Masudur Rahman,Tanvir Ahmed,Anisur Rahman,Akhtar Ahmad
2,47,2013-01-28T00:00:00.000Z,Chattogram,"MA Aziz Stadium, Chittagong",day,15th Match,Chittagong Kings,Sylhet Royals,Sylhet Royals,Bowl,172.0,6.0,20.0,176.0,7.0,19.3,Mahmudullah,,"['Ravi Bopara', 'Naeem Islam', 'Brendan Taylor', 'Mahmudullah', 'Ryan ten Doeschate', 'Jacob Oram', 'Kevon Cooper', 'Nurul Hasan', 'Enamul Haque jnr', 'Rubel Hossain', 'Arafat Sunny']","['Hamilton Masakadza', 'Paul Stirling', 'Mominul Haque', 'Mushfiqur Rahim', 'Mohammad Nabi', 'Nazmul Hossain Milon', 'Elton Chigumbura', 'Sohag Gazi', 'Sohrawordi Shuvo', 'Bishawnath Halder', 'Dirk Nannes']",Sylhet Royals,Wickets,3.0,Mohammad Nabi,Jeremy Lloyds,Tanvir Ahmed,Masudur Rahman,Gazi Sohel,Mike Procter
2,48,2013-01-28T00:00:00.000Z,Chattogram,"MA Aziz Stadium, Chittagong",night,16th Match,Duronto Rajshahi,Barisal Burners,Duronto Rajshahi,Bat,213.0,6.0,20.0,209.0,7.0,20.0,,Brad Hodge,"['Tamim Iqbal', 'Charles Coventry', 'Simon Katich', 'Jahurul Islam', 'Sean Ervine', 'Moeen Ali', 'Abul Hasan', 'Farhad Hossain', 'Monir Hossain', 'Taijul Islam', 'Naeem Islam jnr']","['Phil Mustard', 'Brad Hodge', 'Sabbir Rahman', 'Joe Denly', 'Azhar Mahmood', 'Alok Kapali', 'Kabir Ali', 'Shafiul Islam', 'Elias Sunny', 'Mahmudul Hasan', 'Nazmul Islam']",Duronto Rajshahi,Runs,4.0,Charles Coventry,Anisur Rahman,Gazi Sohel,Masudur Rahman,Mahfuzur Rahman,Mike Procter
2,49,2013-01-29T00:00:00.000Z,Chattogram,"MA Aziz Stadium, Chittagong",day,17th Match,Dhaka Gladiators,Sylhet Royals,Sylhet Royals,Bowl,158.0,5.0,20.0,127.0,8.0,20.0,Mashrafe Mortaza,,"['Josh Cobb', 'Mohammad Ashraful', 'Shakib Al Hasan', 'Owais Shah', 'Darren Stevens', 'Anamul Haque', 'Soumya Sarkar', 'Alfonso Thomas', 'Mashrafe Mortaza', 'Saqlain Sajib', 'Chris Liddle']","['Dwayne Smith', 'Paul Stirling', 'Mominul Haque', 'Mushfiqur Rahim', 'Mohammad Nabi', 'Nazmul Hossain Milon', 'Elton Chigumbura', 'Sohag Gazi', 'Sohrawordi Shuvo', 'Sulieman Benn', 'Nazmul Hossain']",Dhaka Gladiators,Runs,31.0,Darren Stevens,Jeremy Lloyds,Masudur Rahman,Anisur Rahman,Mahfuzur Rahman,Neeyamur Rashid
